,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
130,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,7115424.713783666,94594678.09051442,503700000.0,223.02159596438312,0.0029053608831037477
131,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,3,0,0,30282137.98971113,112087453.41900653,267200000.0,0.0,0.04683223601731543
132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,7,0,0,5,0,0,0,1,1,6,0,0,17491998.278871536,203093055.52098653,30700000.0,0.0,0.032689190308639815
133,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66151198.860166974,45336501.71349442,297900000.0,3573.3066326220082,0.010384763060044676
134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,141778915.35907972,91914230.7946018,30700000.0,0.0,0.15336693589762604
135,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,33248193.734914582,96627621.46452196,455700000.0,1758.4967203938693,0.005405574935324642
136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,2,1,0,0,126660563.37802655,106059597.6787834,30700000.0,0.0,0.13739501924988967
137,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265758497.32112524,0.0,182600000.0,5510.17843173287,0.11788021739218316
138,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,141778915.35907972,32724179.85197268,115300000.0,7641.571197574897,0.02300504038464391
139,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,7,0,0,5,0,0,0,6,0,5,0,0,1535985.4002756225,151376981.2406302,297900000.0,59.75548806594831,0.0003721326475236104
140,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,185871025.65456617,52994188.72148262,61400000.0,0.0,0.2084261322419374
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,280251282.7490754,26403379.542306438,0.0,10250.13172046929,0.04140034616571933
142,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57480854.756065555,0.0,552300000.0,0.0,0.08364308955086582
143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,550085584.8538016,20299287.62732069,30700000.0,28413.513238677842,0.10016227751702411
144,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,91353251.53234607,38102632.62751743,267200000.0,2814.895295523508,0.042913454945199915
145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,1,0,3,0,0,4,0,0,12953954.052648433,145905328.95449576,115300000.0,832.0100237301392,0.0018003201942372593
146,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,7,0,0,5,0,0,0,1,1,6,0,0,5298396.198535085,197536613.21390858,151900000.0,0.0,0.007732421204053372
147,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,47014093.9641771,96654026.88828047,236500000.0,0.0,0.05124335358639932
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,190204861.07335776,64093698.81287354,0.0,0.0,0.2013379546531977
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,10,3,0,4,3,6,6,0,0,0.0,261975086.55682316,0.0,0.0,0.0
150,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,313322948.7395557,6320800.309666242,146000000.0,19925.84445318236,0.06233970851525661
151,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33248193.734914582,24198032.45136138,842700000.0,1059.235671578425,0.01297337984477914
152,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,33248193.734914582,30518832.761027623,758100000.0,0.0,0.0360371662354976
153,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73609846.06058498,20299287.62732069,297900000.0,5159.752413134094,0.009491696895834085
154,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99390395.04167134,6320800.309666242,388400000.0,3070.261786021978,0.04836064908457279
155,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,141778915.35907972,40542362.04798879,115300000.0,0.0,0.15336693589762604
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1015142659.1374372,20299287.62732069,0.0,0.0,1.7816033994315665
157,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33588622.448902294,24198032.45136138,721500000.0,1772.1562893819537,0.005490333343382306
158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,151751528.26960438,75964719.98014191,84600000.0,10484.358673430319,0.01987368150791861
159,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,1,0,3,0,0,35386841.65716709,106316246.02252188,146000000.0,2308.919771061224,0.004704305474304374
160,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,70338828.7813014,56345364.68362187,267200000.0,2239.592541333953,0.027495766241605844
161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,243640575.55464315,52519344.241183735,30700000.0,0.0,0.23525272273892867
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1015142659.1374372,20299287.62732069,0.0,53892.95668201066,0.213792407931788
163,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57292286.164916456,0.0,808400000.0,0.0,0.08307264539124012
164,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,126660563.37802655,54549558.49374136,115300000.0,0.0,0.13739501924988967
165,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,2,0,0,25805807.072892293,104219326.66136429,492600000.0,0.0,0.028685862263473152
166,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,4,0,0,5,0,0,0,1,1,7,0,0,2250577.878179468,139208072.05021018,357700000.0,75.20089761966685,0.0008108927497335744
167,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,33248193.734914582,39935619.594140425,540300000.0,0.0,0.0360371662354976
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,454406076.1649077,22167818.198803753,0.0,0.0,0.6380102413272071
169,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313322948.7395557,0.0,146000000.0,0.0,0.5194975709604717
170,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45855658.11107357,22167818.198803753,727400000.0,0.0,0.04987589990057911
171,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84952013.42818086,20299287.62732069,521600000.0,0.0,0.1062698128891657
172,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,1,0,0,45634259.58266347,64972833.68031415,297900000.0,0.0,0.04950031293699206
173,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240704258.86866394,0.0,261300000.0,0.0,0.2832251876692714
174,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,5,0,24383802.372982338,115038208.16442223,758100000.0,0.0,0.024024777490331738
175,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,97997925.13468745,24198032.45136138,369700000.0,0.0,0.10663727898125656
176,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,33588622.448902294,39971163.1990005,419100000.0,0.0,0.03660222228921538
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,140930228.42716017,116914769.07743305,0.0,1691.191268223694,0.04844185954431567
178,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430302960.91617227,0.0,61400000.0,21958.804301099943,0.07408263293394131
179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,163271270.5724588,26403379.542306438,84600000.0,8613.753055005329,0.02672169064236347
180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,258758927.53569633,24198032.45136138,30700000.0,9277.949863038859,0.03768369590799976
181,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,4,0,0,5,0,0,0,0,3,7,0,0,3464010.947518425,134803891.97256756,267200000.0,198.40689396896892,0.00031011053960300876
182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,0,3,0,0,114368474.5999478,99115480.75517166,84600000.0,7361.88639699377,0.016640337308321575
183,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,59810268.066389136,50650813.66970067,297900000.0,3773.337009184307,0.008958421700796743
184,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,1,0,5,4,0,0,0,0,3,0,0,47868987.820304744,196767572.38622868,61400000.0,0.0,0.052554398878784755
185,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,7,0,0,2099586.0793396216,126350484.27595949,388400000.0,79.63205197087072,0.0004966464797825833
186,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91353251.53234607,45336501.71349442,267200000.0,0.0,0.11920404151444425
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,280251282.7490754,28798397.130608946,0.0,0.0,0.27600230777146206
188,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,141778915.35907972,35119197.44027519,115300000.0,4602.9228860686435,0.05521209692314536
189,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,4,0,0,783791.4857051739,121854887.59768319,557600000.0,0.0,0.0005268683283535968
190,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422509498.3013773,25037214.086173728,61400000.0,0.0,0.6070303879187606
191,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148778485.1445086,0.0,400400000.0,0.0,0.2295873448225809
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795811110.0845847,0.0,0.0,100895.85232504242,0.3964877317539684
193,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,6,0,0,6,1,0,1,1,0,7,0,0,1110605.5329742446,227176257.85853994,61400000.0,0.0,0.0007949421298428553
194,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,0,0,42684113.11449067,120834610.23884869,169200000.0,0.0,0.0677517336390975
195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,1,2,0,0,7,0,0,12953954.052648433,184445736.03822044,115300000.0,0.0,0.015002668285310494
196,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,188051309.24895793,52519344.241183735,61400000.0,6688.69924140579,0.021052988635465612
197,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,70338828.7813014,54549558.49374136,351800000.0,0.0,0.07637712844890515
198,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,97997925.13468745,28798397.130608946,236500000.0,0.0,0.10663727898125656
