Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
48023946.85958286,108005387.50442791,61400000.0,2881.7544809355413,0.005931237927966648
827571978.0314405,108005387.50442791,61400000.0,57446.568783913346,0.09686747278958352
79452094.7726425,108005387.50442791,61400000.0,4841.380596895625,0.009541609341595777
68669168.5904875,108005387.50442791,61400000.0,5400.811839958428,0.006266245033935052
417308686.76592106,108005387.50442791,61400000.0,31529.262132485077,0.10544703316298865
219598416.90677795,108005387.50442791,61400000.0,8290.316894590454,0.0332966692017726
1108538458.438777,108005387.50442791,61400000.0,57892.953598018954,0.09846257702892333
148144229.57453868,108005387.50442791,61400000.0,7294.698558240668,0.0187638679657508
917474421.9876623,108005387.50442791,61400000.0,65292.53062210877,0.103491827964118
347048706.6818824,108005387.50442791,61400000.0,6810.573396423429,0.02588312043504868
433602293.6261573,108005387.50442791,61400000.0,26522.3187902433,0.05504764975981826
194236482.7106967,108005387.50442791,61400000.0,8936.455543253236,0.025301018026984756
41706899.32317143,108005387.50442791,61400000.0,2363.8536268427138,0.008665748310263163
159431268.83771214,108005387.50442791,61400000.0,7598.119851387311,0.020942148846067814
489617755.9194689,108005387.50442791,61400000.0,24090.602544253226,0.04297386591109777
253841678.98086795,108005387.50442791,61400000.0,16563.29910432192,0.03316548958235245
370913841.4565083,108005387.50442791,61400000.0,25897.229241607958,0.08576303285536256
1031965490.6191394,108005387.50442791,61400000.0,67751.50873110766,0.1684248491012732
24735040.713238113,108005387.50442791,61400000.0,994.6561841759681,0.003976405110774915
20758640.969813515,108005387.50442791,61400000.0,1472.9444122469738,0.003429126580132734
259902328.09235486,108005387.50442791,61400000.0,4598.592419289773,0.020363020137853127
733392269.5098864,108005387.50442791,61400000.0,53807.71434118919,0.09212023377982079
906955181.3010653,108005387.50442791,61400000.0,50550.463300566276,0.08270235119387885
3583362898.9652157,108005387.50442791,61400000.0,36967.283666649804,0.24241750796785014
204568825.36189047,108005387.50442791,61400000.0,11666.260075052734,0.03256214267939291
143210210.20317382,108005387.50442791,61400000.0,11074.588661466183,0.021282985602100173
10374336.716151204,108005387.50442791,61400000.0,630.7741865388018,0.001331117492684245
523045541.62771845,108005387.50442791,61400000.0,24256.865738824075,0.08577393470991238
1812538975.3829818,108005387.50442791,61400000.0,31895.697954654286,0.13533803147747706
148715728.27819753,108005387.50442791,61400000.0,8913.795793043611,0.019431581331505517
98770284.91732328,108005387.50442791,61400000.0,6659.93537845727,0.007310895903775342
30139898.659089085,108005387.50442791,61400000.0,1795.39148235747,0.0029982700783430173
442316404.8677005,108005387.50442791,61400000.0,19517.90321145831,0.052607077452300505
2925839808.2639656,108005387.50442791,61400000.0,27678.125759475115,0.19916609997420387
138240878.44090682,108005387.50442791,61400000.0,8481.089271335397,0.012208830657822696
2355758339.48213,108005387.50442791,61400000.0,27342.791500513613,0.19764925547819256
80111958.48264542,108005387.50442791,61400000.0,6116.224895977055,0.013770397617405672
75439451.81948696,108005387.50442791,61400000.0,6692.623855172147,0.008938672590442828
3561120283.716527,108005387.50442791,61400000.0,34217.890279476895,0.24039962341145474
537009190.3429374,108005387.50442791,61400000.0,27845.223208224692,0.046492006259663037
2757540797.9157968,108005387.50442791,61400000.0,34401.89962901828,0.2370080682964337
28159312.18824397,108005387.50442791,61400000.0,1497.7084227253924,0.003465514651060821
2300245198.2531085,108005387.50442791,61400000.0,33358.14285301511,0.23296050797725673
1112299231.6690414,108005387.50442791,61400000.0,58037.45584928819,0.09897812259928362
3203601754.919634,108005387.50442791,61400000.0,37339.84098684839,0.24603223019751594
3427354422.7713118,108005387.50442791,61400000.0,33692.39021552593,0.2374510896546399
2677160796.32259,108005387.50442791,61400000.0,33541.77911909477,0.23537613512659994
953497012.1246166,108005387.50442791,61400000.0,57837.04793413954,0.09826365790546963
69978956.64573556,108005387.50442791,61400000.0,4224.751696101081,0.01789551419648394
1799132902.088957,108005387.50442791,61400000.0,115362.54765116167,0.37879199287689935
843827694.729222,108005387.50442791,61400000.0,46686.643228026944,0.10482159700659445
1579703557.0226178,108005387.50442791,61400000.0,20263.67486450438,0.14955087302538092
2535365164.276126,108005387.50442791,61400000.0,33595.90118006153,0.23612251160429873
19808347.905013856,108005387.50442791,61400000.0,1004.5875111923351,0.0022159861436518834
57780561.47564375,108005387.50442791,61400000.0,4274.20721405418,0.006963545128932467
859925109.1927553,108005387.50442791,61400000.0,46918.51076104301,0.08088660016126997
523870640.7290993,108005387.50442791,61400000.0,15409.21528967615,0.06825073945814389
130120908.71787779,108005387.50442791,61400000.0,10994.756017327789,0.010274467692160012
1635270584.8005633,108005387.50442791,61400000.0,108805.54381161902,0.38593451074505
23288826.962843016,108005387.50442791,61400000.0,1509.726894737523,0.00461386115864785
95765144.63125305,108005387.50442791,61400000.0,5398.802597390382,0.007778736861402824
302738169.3179771,108005387.50442791,61400000.0,16095.386098716966,0.029921014471854253
298412083.3611554,108005387.50442791,61400000.0,15921.476159732261,0.029289481648983585
15047992.296211772,108005387.50442791,61400000.0,974.0553603332651,0.002039412743006682
220292955.42551583,108005387.50442791,61400000.0,3915.1122647010566,0.02121754298842833
992183874.6574647,108005387.50442791,61400000.0,74562.0545722211,0.11978718676567805
122168017.27353963,108005387.50442791,61400000.0,8352.62642760801,0.016842123718368737
68075206.95413506,108005387.50442791,61400000.0,4009.0583609291352,0.008366038084568634
1283993442.2866683,108005387.50442791,61400000.0,93178.4846720804,0.2633439615064267
53663920.27515313,108005387.50442791,61400000.0,2160.8325227715613,0.006559410252961058
922281260.5279837,108005387.50442791,61400000.0,60023.65147672879,0.09802377658017598
712289761.3120526,108005387.50442791,61400000.0,46500.08777605965,0.07424134462707041
131622201.61027522,108005387.50442791,61400000.0,4100.993511766036,0.009444364431874921
231816315.21454206,108005387.50442791,61400000.0,9156.173887933714,0.03634019134656609
373251351.47371256,108005387.50442791,61400000.0,23962.422169882422,0.04252021288561783
1748169170.8263476,108005387.50442791,61400000.0,106571.1717721159,0.3969487676217388
21469668.59000419,108005387.50442791,61400000.0,1324.8782879823389,0.002047804148079176
65318854.590898424,108005387.50442791,61400000.0,5279.1403729813865,0.0069703104033628505
258140994.87531865,108005387.50442791,61400000.0,16304.000826368012,0.030692018489540937
2762975881.776623,108005387.50442791,61400000.0,33989.797323576015,0.23800727705562133
1996630207.2688751,108005387.50442791,61400000.0,108646.71853867194,0.401333998577738
2569825251.140884,108005387.50442791,61400000.0,33915.85506507053,0.2401720000032834
487204067.4190895,108005387.50442791,61400000.0,32585.24310419681,0.0498793841601277
125924734.07938763,108005387.50442791,61400000.0,7702.127124115894,0.014829832840432142
3090982338.3677607,108005387.50442791,61400000.0,34978.29190350194,0.23997068349158693
774800138.578251,108005387.50442791,61400000.0,46753.60479081852,0.08068015072817802
636619950.3877398,108005387.50442791,61400000.0,36030.5874213736,0.06553824328132664
645323732.6676866,108005387.50442791,61400000.0,37906.37750515981,0.0707829024948755
3889451.8801565072,108005387.50442791,61400000.0,251.79337604022965,0.0004971270390112894
589804784.994278,108005387.50442791,61400000.0,8011.965494343333,0.060720631202347934
3405780940.817998,108005387.50442791,61400000.0,44030.4818540103,0.2556288300375688
2518686388.5546384,108005387.50442791,61400000.0,33447.90331647615,0.23416305739121013
281803953.0184428,108005387.50442791,61400000.0,14258.22359043251,0.025916890211325618
36928600.052224025,108005387.50442791,61400000.0,2175.145946140464,0.004181132005099527
836020579.8356491,108005387.50442791,61400000.0,57876.715270259716,0.09840474605933806
1320015553.5724478,108005387.50442791,61400000.0,16564.40853515391,0.1104892508949122
16655222.9747415,108005387.50442791,61400000.0,352.2309904059515,0.0017088069457699734
1281350216.6369917,108005387.50442791,61400000.0,77969.49005803684,0.28879890218021226
360623797.21021765,108005387.50442791,61400000.0,24440.260540272237,0.044221070688640014
32942957.79831343,108005387.50442791,61400000.0,2146.2859376187557,0.0019484925172816923
349538286.6404918,108005387.50442791,61400000.0,18488.854096688046,0.029066504749446654
28948870.13208481,108005387.50442791,61400000.0,1394.4524833239718,0.0029008331739466967
66570307.080378644,108005387.50442791,61400000.0,3804.2733928738285,0.007456286554085123
126246180.13691358,108005387.50442791,61400000.0,8844.96634895561,0.024475821903710296
132983591.04473153,108005387.50442791,61400000.0,8282.066757351542,0.015746642203509912
104318248.90469608,108005387.50442791,61400000.0,6196.65423818598,0.020294143582710585
538688849.0356648,108005387.50442791,61400000.0,34746.65751920508,0.060839415260714874
64758326.29049369,108005387.50442791,61400000.0,2638.480895784183,0.0075401850545295575
1688572444.6972318,108005387.50442791,61400000.0,107565.36442916386,0.366264477493902
229050311.37692487,108005387.50442791,61400000.0,11007.416042333369,0.02102523773344035
71324866.2980607,108005387.50442791,61400000.0,3962.6366441359264,0.017958773667634806
195657878.6047288,108005387.50442791,61400000.0,13644.799407031489,0.024666618908513245
64358478.02793166,108005387.50442791,61400000.0,4622.624357820425,0.009077761690064853
20376526.571791016,108005387.50442791,61400000.0,1400.582254667921,0.002936595060910952
2341470562.7548275,108005387.50442791,61400000.0,33752.25664975048,0.23824176586961193
584486261.83594,108005387.50442791,61400000.0,40348.38541048362,0.0691665345342612
3394796026.8219357,108005387.50442791,61400000.0,33828.46910165917,0.2391592221194156
90620986.78216952,108005387.50442791,61400000.0,4700.6434753417525,0.009401823735990826
151451534.51916248,108005387.50442791,61400000.0,6841.522564544478,0.01795149998229916
12679142.616741601,108005387.50442791,61400000.0,817.5725261575826,0.0015257964607833065
774583359.3580414,108005387.50442791,61400000.0,47023.89654457493,0.08194522488560628
313081819.3700813,108005387.50442791,61400000.0,15699.903378507746,0.02377977881552494
18114369.73247237,108005387.50442791,61400000.0,1208.8970998716418,0.0032276803369397237
8948631.197693832,108005387.50442791,61400000.0,552.9456973323292,0.0012964968099905077
3515911889.179947,108005387.50442791,61400000.0,34610.9673228513,0.23938925989842114
296861670.69758475,108005387.50442791,61400000.0,15823.899999022626,0.02429324476991593
2398385928.2565784,108005387.50442791,61400000.0,33700.869217800464,0.23756272880823934
103518302.43666883,108005387.50442791,61400000.0,8342.931482798042,0.014463657485572419
792292549.7316362,108005387.50442791,61400000.0,58275.80809712778,0.09986992475758275
209378634.084391,108005387.50442791,61400000.0,13594.300968821433,0.028371696722225285
333676523.25213987,108005387.50442791,61400000.0,6495.927588428409,0.0340013412181919
9556613.752895396,108005387.50442791,61400000.0,530.0203768480889,0.0020182671596471256
911778254.9365869,108005387.50442791,61400000.0,28946.92251564426,0.0939642940425001
27050608.25074125,108005387.50442791,61400000.0,1523.5434568710266,0.002238200540050986
118336733.55272402,108005387.50442791,61400000.0,6154.287246126783,0.01715984192578422
41070631.83389965,108005387.50442791,61400000.0,2848.0934554779956,0.005754637093847648
15880110.217088522,108005387.50442791,61400000.0,709.73701631492,0.002857024117190756
10529152.309513122,108005387.50442791,61400000.0,637.4301391433603,0.0013699491898761184
690147211.153944,108005387.50442791,61400000.0,47679.457768534165,0.07816721134788285
2736418656.0094585,108005387.50442791,61400000.0,33520.472788141975,0.2351045536917695
456625801.67902124,108005387.50442791,61400000.0,24510.084712706914,0.044356029150072133
1310205687.5532665,108005387.50442791,61400000.0,57311.473854909476,0.09638809400930445
3068216400.781271,108005387.50442791,61400000.0,33702.93809254316,0.2375900509840606
53035279.954874165,108005387.50442791,61400000.0,2585.450944459132,0.01223110976465767
120790671.24653292,108005387.50442791,61400000.0,1924.8910735039176,0.010735860292989893
80990028.55831224,108005387.50442791,61400000.0,6193.325678288857,0.012312322523934294
186876336.58676445,108005387.50442791,61400000.0,13776.551441844516,0.022837383337890364
237438692.59852615,108005387.50442791,61400000.0,13909.98973056567,0.027110756380223675
1444157542.7661238,108005387.50442791,61400000.0,76943.61370078182,0.2864943502295179
241918996.8912567,108005387.50442791,61400000.0,11716.067069774574,0.02462970100684315
2798765176.522691,108005387.50442791,61400000.0,38545.881259283575,0.24964656083336384
53255995.77938144,108005387.50442791,61400000.0,2876.2996518726527,0.005899413742461111
117011052.64469437,108005387.50442791,61400000.0,6598.040700466168,0.0233567023701967
520092361.0489134,108005387.50442791,61400000.0,24966.947316859652,0.04722274539993538
170286923.16398466,108005387.50442791,61400000.0,13156.954735334137,0.015669370520443173
185444971.05404618,108005387.50442791,61400000.0,11002.416973840296,0.021006138989565062
102868485.08092783,108005387.50442791,61400000.0,4091.387728763532,0.017036272843360487
118686164.64317948,108005387.50442791,61400000.0,5653.629890912633,0.017356479621522716
140857241.23637345,108005387.50442791,61400000.0,4196.929038691875,0.011329196373531043
464598009.5239296,108005387.50442791,61400000.0,13696.123508773202,0.036300456567135334
348663371.83016664,108005387.50442791,61400000.0,15176.685806514557,0.026296932029513838
64201046.816574134,108005387.50442791,61400000.0,3739.3874011235575,0.007556707235499434
1271688406.0412772,108005387.50442791,61400000.0,93533.05218005957,0.1381480725818043
16002101.141342562,108005387.50442791,61400000.0,1067.4003362000767,0.0020936225865737412
549424310.168486,108005387.50442791,61400000.0,35016.332428791604,0.062119343016685646
1157558525.3253386,108005387.50442791,61400000.0,68910.10150673392,0.2217172684190192
68039047.6406176,108005387.50442791,61400000.0,3702.4995380672176,0.007389706740744134
121698571.67117682,108005387.50442791,61400000.0,8023.896600290522,0.014303081105284764
3051809947.541085,108005387.50442791,61400000.0,34722.57526571363,0.23619036486130932
25369101.23697016,108005387.50442791,61400000.0,1223.6303857658436,0.004044572915425855
1443281329.7879968,108005387.50442791,61400000.0,60400.356693786576,0.11318176430274024
73222974.85086805,108005387.50442791,61400000.0,2927.108067472944,0.012191956372226167
48023993.204150274,108005387.50442791,61400000.0,2420.313944574903,0.00329288884832778
19040920.61261569,108005387.50442791,61400000.0,975.4342690916505,0.0020474574768775604
101782211.09630045,108005387.50442791,61400000.0,5059.9888578145,0.01904702559195023
1105772554.2530901,108005387.50442791,61400000.0,66524.08793306706,0.24013678827796048
498007672.8717462,108005387.50442791,61400000.0,34927.20988321571,0.10923709043680047
254520731.36034876,108005387.50442791,61400000.0,5260.777149180519,0.020297495017836353
46853229.05022007,108005387.50442791,61400000.0,2452.519113976903,0.008555861268670894
472921423.9381636,108005387.50442791,61400000.0,24799.961931800444,0.0458182678550135
15915276.635987349,108005387.50442791,61400000.0,867.1814604649862,0.001978934760419002
54273989.19842553,108005387.50442791,61400000.0,4398.729325009197,0.007013890148301339
188563009.0764274,108005387.50442791,61400000.0,13525.864358718218,0.01792508057568005
35929349.97943419,108005387.50442791,61400000.0,2151.956388097872,0.004465293960595159
86810875.60706113,108005387.50442791,61400000.0,6560.473157476913,0.01676060166637728
97484267.1248624,108005387.50442791,61400000.0,7334.621722288441,0.011157624802820652
157377691.75607944,108005387.50442791,61400000.0,10617.844214501773,0.01343895569797066
9898964.673146017,108005387.50442791,61400000.0,826.2927728080948,0.0015670308219467128
306096448.80936366,108005387.50442791,61400000.0,16230.007422246832,0.030417454316120487
307975848.47950697,108005387.50442791,61400000.0,12624.666029406031,0.041904107893243184
96287244.57902817,108005387.50442791,61400000.0,6292.537503911996,0.022340225656655242
106501126.81129025,108005387.50442791,61400000.0,6141.276533789722,0.012093078513265852
90242814.1486099,108005387.50442791,61400000.0,8237.481925776137,0.006319978898598656
1358554877.3113503,108005387.50442791,61400000.0,14312.045306714175,0.10802224946139109
3620195629.440605,108005387.50442791,61400000.0,64376.7427968804,0.28975868371008584
487129088.5058378,108005387.50442791,61400000.0,35597.71574528309,0.10101467401524239
913988381.4150499,108005387.50442791,61400000.0,56448.00024429302,0.2119225716590041
1386373362.949268,108005387.50442791,61400000.0,94057.92654569712,0.15140944385120825
34662008.1113979,108005387.50442791,61400000.0,1484.1925799055102,0.0026876674849865773
86048099.240515,108005387.50442791,61400000.0,5412.751487321229,0.008037198031218079
81276484.82938568,108005387.50442791,61400000.0,4714.701112363391,0.008229038629749576
15194622.860912822,108005387.50442791,61400000.0,955.7099013582481,0.0024540672062229024
12242340.157392718,108005387.50442791,61400000.0,738.8730848502605,0.0014613058980542607
54040788.31151651,108005387.50442791,61400000.0,4067.3776009358794,0.0048872214239427825
2356552206.5891056,108005387.50442791,61400000.0,33626.24559892931,0.23208212825346333
8267375.308866052,108005387.50442791,61400000.0,567.4825483162892,0.0007703549419403959
99123552.7835855,108005387.50442791,61400000.0,6140.62655481329,0.01209035552526708
496653717.80770046,108005387.50442791,61400000.0,25137.808929232437,0.04484544836135882
99050879.52065045,108005387.50442791,61400000.0,4691.174156809865,0.009358947499156252
33634756.66807459,108005387.50442791,61400000.0,1777.8151848756568,0.0037229553039811875
61810780.954995215,108005387.50442791,61400000.0,3177.708971634594,0.010549418877428291
292718018.87616956,108005387.50442791,61400000.0,13835.795042386839,0.044623933556001305
451895993.8600751,108005387.50442791,61400000.0,24838.228397991334,0.045952531265354014
628581254.2756879,108005387.50442791,61400000.0,46192.85726158891,0.07867726921498702
216672467.2951446,108005387.50442791,61400000.0,15007.512491282965,0.026061150010831948
797645295.2635305,108005387.50442791,61400000.0,50984.79748175331,0.09137442821877348
165520712.97441378,108005387.50442791,61400000.0,11008.791032253814,0.021030490828163516
106806972.99206027,108005387.50442791,61400000.0,8107.499833401309,0.009485556612788675
467238111.8514163,108005387.50442791,61400000.0,24238.373124769038,0.09426038729784655
16163851.432655629,108005387.50442791,61400000.0,857.9550276212628,0.0023140760277267306
470534584.5514231,108005387.50442791,61400000.0,22050.354926876567,0.08345023039652134
877723859.8836695,108005387.50442791,61400000.0,56835.83892611497,0.21168348457730857
31925637.417861804,108005387.50442791,61400000.0,1968.5720481828648,0.007468228038558103
38806887.74040907,108005387.50442791,61400000.0,1384.3301815647874,0.006555277392758605
142375084.09261593,108005387.50442791,61400000.0,4406.708397148203,0.012523393917386055
424763748.98886627,108005387.50442791,61400000.0,24037.918774864942,0.04278739811706026
95291014.89929087,108005387.50442791,61400000.0,5710.429027622127,0.02522483878904088
78103597.25524515,108005387.50442791,61400000.0,4810.273234998378,0.014293410805865416
266714433.3061377,108005387.50442791,61400000.0,21945.602724659388,0.03415708116915972
55819028.84882911,108005387.50442791,61400000.0,3941.172834845194,0.0032795052683372117
7548921.806601934,108005387.50442791,61400000.0,403.89448466329964,0.0016304112178668656
3125408633.82582,108005387.50442791,61400000.0,38254.53329520219,0.24178050879609425
12506740.172148729,108005387.50442791,61400000.0,637.2242443695592,0.0013687479728626216
415784624.1886367,108005387.50442791,61400000.0,24622.96710504828,0.044879756860353164
290239033.5839387,108005387.50442791,61400000.0,7214.169991631023,0.036714595272065
396746428.7162764,108005387.50442791,61400000.0,19380.29222340679,0.043893844281965286
22857042.16660198,108005387.50442791,61400000.0,1398.1929054042303,0.0029226552851033968
875895047.329226,108005387.50442791,61400000.0,58137.64339991995,0.21327619462278133
679361453.6050993,108005387.50442791,61400000.0,34394.29401166398,0.09720362149524439
67720627.59081165,108005387.50442791,61400000.0,5010.966944948324,0.01744108365862679
80667197.8901623,108005387.50442791,61400000.0,6027.911983853907,0.005252357684127431
29979872.58836719,108005387.50442791,61400000.0,2780.2516283261198,0.0047447803521793105
268869101.9196939,108005387.50442791,61400000.0,21049.90128021709,0.03361646081621742
125094755.33602571,108005387.50442791,61400000.0,8368.371195925058,0.01999621503529925
60320316.72966738,108005387.50442791,61400000.0,2845.3037761845217,0.004293052406336369
3245645474.755712,108005387.50442791,61400000.0,39447.815598824614,0.24970116626221914
1239954562.032136,108005387.50442791,61400000.0,76773.03273760599,0.28646682566857007
394727320.6670147,108005387.50442791,61400000.0,20433.55069901963,0.03458984827778176
339205289.98746556,108005387.50442791,61400000.0,16823.471657029226,0.06435021907000696
1999179870.6326427,108005387.50442791,61400000.0,108675.43984285122,0.3968965657896083
204956497.16702828,108005387.50442791,61400000.0,7933.640878146612,0.032191362172791636
138412842.6837682,108005387.50442791,61400000.0,6193.325678288857,0.012312322523934294
199650942.5073601,108005387.50442791,61400000.0,11022.379246264776,0.021082413675636742
66828222.075074926,108005387.50442791,61400000.0,4525.609567438063,0.006017198596779549
74284983.35711136,108005387.50442791,61400000.0,4846.174680782225,0.010949966971094387
215885820.60143694,108005387.50442791,61400000.0,8708.390970219434,0.02026897574271675
279835000.48991996,108005387.50442791,61400000.0,14021.921702160556,0.026382368151348562
143847083.58931696,108005387.50442791,61400000.0,8648.541323124851,0.009846958360212064
133941882.28656517,108005387.50442791,61400000.0,7363.584765908949,0.015056622087710868
862214173.8277619,108005387.50442791,61400000.0,53296.53224800197,0.0902939405948977
98078485.7760663,108005387.50442791,61400000.0,5940.042390050813,0.005206168392552078
243093996.26869905,108005387.50442791,61400000.0,9069.484381442435,0.04057425721040631
50756375.832340166,108005387.50442791,61400000.0,2734.979671503768,0.004286454657766737
2049631239.2756922,108005387.50442791,61400000.0,104916.33062011685,0.36193820994170545
38226882.92955815,108005387.50442791,61400000.0,2432.1815409080646,0.00376299708328462
175969673.89055628,108005387.50442791,61400000.0,6814.804920006856,0.018526430249264918
18209391.206204098,108005387.50442791,61400000.0,1113.9510605267012,0.002327958551088163
110133997.86562948,108005387.50442791,61400000.0,8420.774861094827,0.012235905892727841
77636465.17028259,108005387.50442791,61400000.0,3282.824747865997,0.014876939858211872
169518959.1578481,108005387.50442791,61400000.0,10880.269117473243,0.023412578651570023
3186885776.6207676,108005387.50442791,61400000.0,38930.20330456006,0.25711913598271124
1088620562.3416402,108005387.50442791,61400000.0,65074.20610404704,0.2400502370211107
832766723.952604,108005387.50442791,61400000.0,57711.0970242329,0.09781193671326496
3183279409.406549,108005387.50442791,61400000.0,34551.77282854643,0.19391995130359277
254028858.3423022,108005387.50442791,61400000.0,11958.008050686913,0.020301476025538567
255379982.1350816,108005387.50442791,61400000.0,11782.069456269915,0.02486447993890396
234163364.32525492,108005387.50442791,61400000.0,16065.722015177947,0.033279848559366436
134760234.4886045,108005387.50442791,61400000.0,7028.341577167957,0.013826971196349694
123263448.21930367,108005387.50442791,61400000.0,7333.328777138713,0.018710357223014857
298075259.24496067,108005387.50442791,61400000.0,11590.461956328363,0.027648848807519458
3039982748.45302,108005387.50442791,61400000.0,33499.57301932124,0.23483599517618764
247006341.34079385,108005387.50442791,61400000.0,11566.29839464151,0.0328432055872084
273588665.76072335,108005387.50442791,61400000.0,13550.124047087547,0.025733394181808533
1687514619.0427458,108005387.50442791,61400000.0,92483.59532353486,0.3118409075520109
2539599687.349973,108005387.50442791,61400000.0,33631.95264765581,0.23661987835673265
264663136.91899842,108005387.50442791,61400000.0,16274.194036485165,0.030874519612134128
592133650.1144767,108005387.50442791,61400000.0,28864.127620764346,0.07683731504825524
124172385.91631067,108005387.50442791,61400000.0,8962.491443615561,0.016653284322029886
2868712963.364415,108005387.50442791,61400000.0,33802.04531207586,0.23884480031032834
115376085.33856824,108005387.50442791,61400000.0,7963.786986882355,0.01324686281746662
667169258.7730223,108005387.50442791,61400000.0,51216.81235832587,0.08728445018288533
274225129.90404695,108005387.50442791,61400000.0,4256.423050859729,0.029566807162596524
206842586.1109699,108005387.50442791,61400000.0,12206.127701670459,0.02146726705225478
1093642651.7950575,108005387.50442791,61400000.0,56226.78650074076,0.21097659950952302
53983630.440460265,108005387.50442791,61400000.0,3958.175311975603,0.004910443816104084
43884857.802956745,108005387.50442791,61400000.0,2954.1574146501316,0.005884845191041168
115816787.93407111,108005387.50442791,61400000.0,5420.706394378521,0.011518306362530017
162746578.94707742,108005387.50442791,61400000.0,10227.990345679476,0.023214738179543136
1077976680.823116,108005387.50442791,61400000.0,46753.60479081852,0.08068015072817802
33214547.75053042,108005387.50442791,61400000.0,2058.6823546685173,0.004922450775495311
594945032.1510874,108005387.50442791,61400000.0,37617.328130563445,0.07161565381485088
208898612.7809657,108005387.50442791,61400000.0,11370.61522224095,0.027620516269454838
49211399.339443244,108005387.50442791,61400000.0,3039.439632118245,0.005988982911723746
356422402.90042406,108005387.50442791,61400000.0,6439.711091520426,0.027927334655442074
822717121.7240222,108005387.50442791,61400000.0,41291.8805578843,0.06993955040902841
49737616.91245228,108005387.50442791,61400000.0,2882.5040504142144,0.005935611014247368
120798593.79059145,108005387.50442791,61400000.0,8866.913313090958,0.025219217609668845
453062458.8587445,108005387.50442791,61400000.0,24527.455576324966,0.04351389728806023
255669780.37525085,108005387.50442791,61400000.0,14186.98364695486,0.056638700870946225
18671157.743633915,108005387.50442791,61400000.0,1444.376734502147,0.0022276325481512278
1497197018.558234,108005387.50442791,61400000.0,29387.78225391513,0.1332074980926436
118786249.16837747,108005387.50442791,61400000.0,8273.339327390415,0.008829927406380635
146068860.41290212,108005387.50442791,61400000.0,2839.754017293303,0.016317495414910288
132781459.00225574,108005387.50442791,61400000.0,8416.207547634805,0.006882277605303998
2881189517.6473384,108005387.50442791,61400000.0,33914.22076377298,0.2401530822164004
2255301536.908329,108005387.50442791,61400000.0,25108.666006283605,0.17273783687366323
368271558.27186435,108005387.50442791,61400000.0,9325.677672199658,0.02787903662210138
62174846.43695332,108005387.50442791,61400000.0,3832.8309112521247,0.00975422226626157
156433838.8860169,108005387.50442791,61400000.0,9235.281281592366,0.01789607352501079
134191032.24318182,108005387.50442791,61400000.0,7005.995226891896,0.013735208041493287
56248315.15042573,108005387.50442791,61400000.0,3953.2488079476366,0.008643466439044109
78447555.21606624,108005387.50442791,61400000.0,1032.1806517890504,0.005464156711079167
176775039.8184752,108005387.50442791,61400000.0,9556.076410533407,0.014338150506109733
47573150.80097232,108005387.50442791,61400000.0,2610.1112621518314,0.009315383354631775
687100621.0427849,108005387.50442791,61400000.0,51601.65105318971,0.1166268001860616
2608592089.360569,108005387.50442791,61400000.0,110504.68728678122,0.4001137033586484
83064714.63477765,108005387.50442791,61400000.0,6547.958261923293,0.008581649339718445
152826006.78554317,108005387.50442791,61400000.0,6082.344772145279,0.024118076201968895
518346938.5869435,108005387.50442791,61400000.0,29312.99634770962,0.10658304651781964
334024576.5281758,108005387.50442791,61400000.0,26964.479072892784,0.045947403899221174
40211662.01918711,108005387.50442791,61400000.0,2150.060821176984,0.0032945717322748792
124608404.67216964,108005387.50442791,61400000.0,7110.3419683488155,0.020437118939422516
217752521.2041785,108005387.50442791,61400000.0,13279.016346802775,0.024712018348021326
106471117.27460016,108005387.50442791,61400000.0,6139.978578663966,0.012087640927807659
562171214.1904093,108005387.50442791,61400000.0,27362.504478253584,0.09243879643273932
3030954692.356989,108005387.50442791,61400000.0,34001.8740608684,0.24001863140651078
307324453.22053355,108005387.50442791,61400000.0,24877.189310477384,0.04156415970198098
2766370718.255583,108005387.50442791,61400000.0,48430.329615749695,0.26325889628839527
88247129.41796818,108005387.50442791,61400000.0,4668.749093784018,0.014714661404344305
595212916.0614809,108005387.50442791,61400000.0,28646.5498093667,0.10758095628043088
174298367.8228594,108005387.50442791,61400000.0,4430.992917415206,0.015595757399257667
228310301.77925804,108005387.50442791,61400000.0,13691.842971525979,0.026337239710214358
208429611.93544012,108005387.50442791,61400000.0,16250.940458493606,0.03049520739398714
68954834.35662182,108005387.50442791,61400000.0,3128.063759949961,0.01291069206681573
1049087284.9930906,108005387.50442791,61400000.0,57608.61290036712,0.09744586841444253
14547955.202972362,108005387.50442791,61400000.0,965.6324160040771,0.002956518239157939
76420898.63283077,108005387.50442791,61400000.0,5493.5629870175235,0.010146868815242365
754773142.8674246,108005387.50442791,61400000.0,35681.49817359557,0.13525189735678894
555976656.9399419,108005387.50442791,61400000.0,34682.24987285763,0.05981519305708643
65141178.58935825,108005387.50442791,61400000.0,3283.689388726444,0.011810373950683972
102511011.27456546,108005387.50442791,61400000.0,6745.099431273037,0.02333368663592492
512310905.0721656,108005387.50442791,61400000.0,35020.662512950454,0.06181881769578845
399544247.4749385,108005387.50442791,61400000.0,22258.853469496233,0.03784708831060244
478189839.2955915,108005387.50442791,61400000.0,24169.990440357094,0.043256079610262524
46784137.042763494,108005387.50442791,61400000.0,2495.217620824662,0.00622396815521283
