,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,244939264.87087634,20299287.0,0.0,7441.5327523119995,0.02350147143097495
131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196802840.37372616,0.0,84600000.0,7550.427090699781,0.04265715177914435
132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213102093.16178215,6320800.0,30700000.0,0.0,0.17065602140584846
133,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,65019515.622702874,83209214.0,61400000.0,2691.2031933295575,0.0072039251721220865
134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,1,0,3,3,0,0,9975751.33247459,127478855.0,217800000.0,0.0,0.007300097601413358
135,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,34611506.72944678,47897293.0,146000000.0,839.537211593587,0.0146391784163621
136,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117716755.26694009,43576003.0,61400000.0,0.0,0.1128804622653041
137,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49291094.81483847,6320800.309666242,369700000.0,1148.7501065695365,0.02380456094414013
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360974435.51546973,0.0,0.0,9233.428922568688,0.05929681052962145
139,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40932212.148769364,6320800.309666242,297900000.0,2487.984406403484,0.004262410711018339
140,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,115852895.25963107,8453407.696608048,146000000.0,6795.18707348722,0.013183459287004536
141,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46296655.75133748,6320800.309666242,267200000.0,2025.901857034337,0.0075888232912838536
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,350802445.3894012,6320800.309666242,0.0,0.0,0.3906563018798601
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,322296045.30060524,20299287.62732069,0.0,4738.717059076049,0.11837636827836923
144,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,14663387.34548179,34910310.18717702,388400000.0,388.9340944508879,0.004594398029291075
145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,198219094.66933563,33156875.40157138,30700000.0,3185.645238317859,0.021098286881353616
146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,3,0,0,48860158.86003047,102969085.0871537,30700000.0,0.0,0.05378216201352314
147,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,5949154.467597598,52337357.25667955,521600000.0,152.31097598491533,0.001981894259646429
148,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,48244564.33724657,31530112.67088316,327000000.0,1196.8612591585793,0.018975714723769427
149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,7,1,0,42620905.844386406,145849022.86822474,30700000.0,0.0,0.03612112319549874
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,80363744.12790756,73237263.14215073,0.0,1743.0595362962163,0.02368355680429231
151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120822763.56475006,0.0,115300000.0,6754.28242644397,0.01518082650825298
152,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0.0,85032258.35084149,540300000.0,0.0,0.0
153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,204310315.29193652,28752695.323928736,30700000.0,3399.873188579603,0.022675921796488436
154,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,20044930.966876075,36031637.66426329,297900000.0,586.1458140413049,0.005992186929030535
155,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119188469.17198339,0.0,230600000.0,0.0,0.10748796854795234
156,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1049197.8815710393,46698529.6483721,673500000.0,0.0,0.0005233146959519949
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,216147422.50333935,30518832.761027623,0.0,0.0,0.15854359846800722
158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80767669.7291328,20299287.62732069,84600000.0,0.0,0.08491453692161063
159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,4,0,0,67808347.01050228,95571916.06968455,30700000.0,0.0,0.06539742103877642
160,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,24251225.171071015,57575149.00855847,267200000.0,1133.5674672940809,0.002838008158364664
161,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,8413786.58711548,114240764.28293717,327000000.0,234.27866554792308,0.0026979232079269518
162,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,36572058.03557132,38804933.73898803,267200000.0,0.0,0.041066751809949925
163,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,3,2,0,3,0,0,3,0,0,0.0,140880375.0053027,205800000.0,0.0,0.0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,215018767.0139694,39015701.403828174,0.0,9488.662651566423,0.03574804334418644
165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,2,2,0,2,22369190.79916758,145677231.7071342,84600000.0,913.5015092069189,0.004606227188122985
166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,3,0,0,3,3,0,3,1,0,3,0,0,0.0,205318498.6347905,121200000.0,0.0,0.0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,350802445.3894012,6320800.309666242,0.0,8642.872422625955,0.05859844528197902
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,208237440.26325703,40026981.31368371,0.0,4363.414746736128,0.10612674563633144
169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128483369.77635914,39015701.403828174,30700000.0,6103.220748816395,0.016221222962429838
170,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11702015.947637238,0.0,552300000.0,583.1384387258743,0.0012154975166740471
171,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140795059.1875828,32694901.094161935,61400000.0,0.0,0.12255924066108254
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,7,0,0,1,0,0,3,0,0,7018221.337593446,151431488.7476308,84600000.0,448.77714480547013,0.0004513628247742544
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,216147422.50333935,30518832.761027623,0.0,4843.895616506885,0.019025231816160865
174,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36174091.31243831,0.0,357700000.0,1478.7202845094125,0.006244794367753742
175,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164710608.96870428,20299287.62732069,213300000.0,1699.1883396115475,0.016786309509945585
176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213102093.16178215,6320800.309666242,30700000.0,4511.576035427084,0.020478722568701813
177,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13292502.814707961,12857587.774250694,642800000.0,0.0,0.012030668923691767
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,73582417.37719521,82893797.69413324,0.0,3105.9405571877874,0.007522057469354813
179,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35139543.9760028,26620087.93698693,351800000.0,0.0,0.031421783536513634
180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,126805980.1903952,41148308.79076998,30700000.0,4824.2054298118255,0.02014540289427126
181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111525441.0287565,48612305.96404253,30700000.0,6084.9564970198335,0.014668722375320471
182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223274083.28785068,0.0,30700000.0,5245.255640061822,0.02103741476681575
183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,198219094.66933563,26620087.93698693,30700000.0,1918.8827788455808,0.05063588851524868
184,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,3,6,0,5933673.847469052,154289869.9474704,176700000.0,152.03095366943413,0.0019717858227106476
185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,108532318.32259253,61447596.41809067,30700000.0,2518.751821719548,0.03698999555728032
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,51975827.36159581,28488618.508469995,84600000.0,0.0,0.047612540131493256
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,208237440.26325703,40026981.31368371,0.0,0.0,0.2947965156564763
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,73582417.37719521,69925787.47331664,0.0,0.0,0.06268381224462345
189,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5840790.126697792,0.0,758100000.0,249.60585314465828,0.0007963063337899878
190,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117716755.26694009,6320800.309666242,146000000.0,6868.0540043644905,0.01354565547183649
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357583772.14011353,6320800.309666242,0.0,5443.20858709601,0.1417536530729775
192,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,2,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6078787.959683867,106899122.90757775,334500000.0,203.95190676195836,0.0010628800106335053
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,106699692.40884367,72810338.41540392,0.0,1672.7147148064973,0.030452241447719245
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,244939264.87087634,20299287.62732069,0.0,5134.1743826827915,0.029376839288718697
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,92202269.61866367,59314989.031148866,0.0,0.0,0.09533004071712467
196,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119188469.17198339,0.0,146000000.0,5726.221312665475,0.016123195282192852
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,215018767.0139694,41148308.79076998,0.0,7637.654596431306,0.044685054180233066
198,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,178619391.49105042,33156875.40157138,61400000.0,1395.6242458529316,0.04476988389022721
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,226319412.62940788,26403379.542306438,0.0,0.0,0.16319936678562338
200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,62147817.48766434,22167818.198803753,84600000.0,0.0,0.05226830844910941
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,7,0,0,6,1,0,4,0,7,0.0,270903933.02919567,0.0,0.0,0.0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,350802445.3894012,6320800.309666242,0.0,10737.49797446236,0.046878756225583205
203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,219883419.9124945,8453407.696608048,30700000.0,4025.181255750669,0.026063980042638882
204,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,13327882.83922678,71499834.83314997,309900000.0,343.23984978871414,0.0043541430360617625
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,92202269.61866367,60326268.941004395,0.0,3906.8219808850217,0.011439604886054961
206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,3,0,0,71223352.13384196,83051292.34501867,30700000.0,0.0,0.08717723685062488
207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,213102093.16178215,11068771.68625446,30700000.0,3631.476922455513,0.025598403210877266
208,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,3,0,0,6484296.497842636,114318250.50464776,297900000.0,213.45291876719682,0.001162920708262712
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,234767274.7448078,26620087.93698693,0.0,2736.8615952504815,0.06882833769858304
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179731040.1744611,52994188.72148262,0.0,8035.648875025254,0.02795561507931703
211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,126805980.1903952,46787136.39907743,30700000.0,0.0,0.13430268596180836
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,350802445.3894012,11068771.68625446,0.0,5206.059623981751,0.1406362686767496
213,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178619391.49105042,6320800.309666242,61400000.0,0.0,0.12436078858396449
214,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41503495.06052793,25037214.086173728,351800000.0,1831.8081467167108,0.0065172879815920464
215,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,1946930.0422325972,67863510.62734734,540300000.0,83.20195104821943,0.0002654354445966626
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,222928749.25405172,40542362.04798879,0.0,2585.704413541839,0.05819307984471048
217,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17263636.30895415,0.0,388400000.0,0.0,0.013968621024122878
218,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,9518763.491443302,46698529.0,419100000.0,276.4040028799708,0.0030496767447818936
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,354193108.7647574,6320800.0,0.0,0.0,0.39220822465239885
220,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,5840790.126697792,34560939.408819936,540300000.0,249.60585314465828,0.0007963063337899878
221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2,0,0,4,0,0,3,2,0,4,1,0,6134921.909140124,190092336.15363306,121200000.0,155.6712437706894,0.0021031955028757866
222,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,3,5871751.366954879,60385097.92481505,419100000.0,0.0,0.005364866874909804
223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,194828431.29397947,26620087.93698693,30700000.0,3713.1358631574312,0.016692398772378245
224,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,3,26682836.367647342,107586485.53522858,267200000.0,0.0,0.02386164376291155
225,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172135889.10336074,0.0,182600000.0,2017.5580455144727,0.017787411947758534
226,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13363262.863745611,6320800.309666242,388400000.0,709.2521368308715,0.0014590817531981654
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,208237440.26325703,50462702.48949861,0.0,8999.542915143264,0.03537558187877715
228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,105199390.17479579,12586457.998778107,115300000.0,0.0,0.11923141384867816
229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,205000421.420048,24198032.45136138,30700000.0,0.0,0.14375909142076823
230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142429353.58034948,32694901.094161935,30700000.0,3445.9198268861073,0.0509681374854858
231,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,7,0,0,1,0,0,3,0,0,7018221.337593446,151431488.7476308,115300000.0,217.58891869356123,0.001354088474322763
